Sexo;Comunidades y Ciudades Autónomas;Tipo de sector;Periodo;Total
Hombres;16 País Vasco;Empleo público;2005T1;54,3
Hombres;16 País Vasco;Empleo público;2004T4;53,6
Hombres;16 País Vasco;Empleo público;2004T3;52,1
Hombres;16 País Vasco;Empleo público;2004T2;52,0
Hombres;16 País Vasco;Empleo público;2004T1;52,5
Hombres;16 País Vasco;Empleo público;2003T4;54,4
Hombres;16 País Vasco;Empleo público;2003T3;53,6
Hombres;16 País Vasco;Empleo público;2003T2;55,3
Hombres;16 País Vasco;Empleo público;2003T1;55,3
Hombres;16 País Vasco;Empleo público;2002T4;54,0
Hombres;16 País Vasco;Empleo público;2002T3;54,3
Hombres;16 País Vasco;Empleo público;2002T2;55,4
Hombres;16 País Vasco;Empleo público;2002T1;55,4
Hombres;17 Rioja, La;Empleo público;2023T1;6,9
Hombres;17 Rioja, La;Empleo público;2022T4;7,5
Hombres;17 Rioja, La;Empleo público;2022T3;7,2
Hombres;17 Rioja, La;Empleo público;2022T2;7,0
Hombres;17 Rioja, La;Empleo público;2022T1;7,0
Hombres;17 Rioja, La;Empleo público;2021T4;8,6
Hombres;17 Rioja, La;Empleo público;2021T3;9,2
Hombres;17 Rioja, La;Empleo público;2021T2;10,2
Hombres;17 Rioja, La;Empleo público;2021T1;9,1
Hombres;17 Rioja, La;Empleo público;2020T4;9,2
Hombres;17 Rioja, La;Empleo público;2020T3;8,6
Hombres;17 Rioja, La;Empleo público;2020T2;9,1
Hombres;17 Rioja, La;Empleo público;2020T1;8,4
Hombres;17 Rioja, La;Empleo público;2019T4;8,6
Hombres;17 Rioja, La;Empleo público;2019T3;7,9
Hombres;17 Rioja, La;Empleo público;2019T2;7,3
Hombres;17 Rioja, La;Empleo público;2019T1;7,0
Hombres;17 Rioja, La;Empleo público;2018T4;7,8
Hombres;17 Rioja, La;Empleo público;2018T3;8,8
Hombres;17 Rioja, La;Empleo público;2018T2;8,2
Hombres;17 Rioja, La;Empleo público;2018T1;9,0
Hombres;17 Rioja, La;Empleo público;2017T4;9,5
Hombres;17 Rioja, La;Empleo público;2017T3;8,1
Hombres;17 Rioja, La;Empleo público;2017T2;8,4
Hombres;17 Rioja, La;Empleo público;2017T1;8,1
Hombres;17 Rioja, La;Empleo público;2016T4;8,4
Hombres;17 Rioja, La;Empleo público;2016T3;8,0
Hombres;17 Rioja, La;Empleo público;2016T2;9,4
Hombres;17 Rioja, La;Empleo público;2016T1;8,8
Hombres;17 Rioja, La;Empleo público;2015T4;10,0
Hombres;17 Rioja, La;Empleo público;2015T3;9,6
Hombres;17 Rioja, La;Empleo público;2015T2;9,3
Hombres;17 Rioja, La;Empleo público;2015T1;8,9
Hombres;17 Rioja, La;Empleo público;2014T4;8,2
Hombres;17 Rioja, La;Empleo público;2014T3;8,3
Hombres;17 Rioja, La;Empleo público;2014T2;9,1
Hombres;17 Rioja, La;Empleo público;2014T1;8,7
Hombres;17 Rioja, La;Empleo público;2013T4;8,3
Hombres;17 Rioja, La;Empleo público;2013T3;7,3
Hombres;17 Rioja, La;Empleo público;2013T2;7,6
Hombres;17 Rioja, La;Empleo público;2013T1;7,4
Hombres;17 Rioja, La;Empleo público;2012T4;6,9
Hombres;17 Rioja, La;Empleo público;2012T3;7,5
Hombres;17 Rioja, La;Empleo público;2012T2;8,0
Hombres;17 Rioja, La;Empleo público;2012T1;7,5
Hombres;17 Rioja, La;Empleo público;2011T4;7,4
Hombres;17 Rioja, La;Empleo público;2011T3;6,6
Hombres;17 Rioja, La;Empleo público;2011T2;6,1
Hombres;17 Rioja, La;Empleo público;2011T1;6,5
Hombres;17 Rioja, La;Empleo público;2010T4;7,4
Hombres;17 Rioja, La;Empleo público;2010T3;7,1
Hombres;17 Rioja, La;Empleo público;2010T2;8,4
Hombres;17 Rioja, La;Empleo público;2010T1;9,0
Hombres;17 Rioja, La;Empleo público;2009T4;9,5
Hombres;17 Rioja, La;Empleo público;2009T3;9,4
Hombres;17 Rioja, La;Empleo público;2009T2;9,2
Hombres;17 Rioja, La;Empleo público;2009T1;9,8
Hombres;17 Rioja, La;Empleo público;2008T4;9,7
Hombres;17 Rioja, La;Empleo público;2008T3;9,5
Hombres;17 Rioja, La;Empleo público;2008T2;9,2
Hombres;17 Rioja, La;Empleo público;2008T1;8,9
Hombres;17 Rioja, La;Empleo público;2007T4;9,8
Hombres;17 Rioja, La;Empleo público;2007T3;9,9
Hombres;17 Rioja, La;Empleo público;2007T2;9,7
Hombres;17 Rioja, La;Empleo público;2007T1;10,0
Hombres;17 Rioja, La;Empleo público;2006T4;9,9
Hombres;17 Rioja, La;Empleo público;2006T3;9,3
Hombres;17 Rioja, La;Empleo público;2006T2;8,7
Hombres;17 Rioja, La;Empleo público;2006T1;8,9
Hombres;17 Rioja, La;Empleo público;2005T4;8,1
Hombres;17 Rioja, La;Empleo público;2005T3;9,1
Hombres;17 Rioja, La;Empleo público;2005T2;9,9
Hombres;17 Rioja, La;Empleo público;2005T1;8,1
Hombres;17 Rioja, La;Empleo público;2004T4;6,5
Hombres;17 Rioja, La;Empleo público;2004T3;6,3
Hombres;17 Rioja, La;Empleo público;2004T2;5,8
Hombres;17 Rioja, La;Empleo público;2004T1;6,3
Hombres;17 Rioja, La;Empleo público;2003T4;6,6
Hombres;17 Rioja, La;Empleo público;2003T3;6,5
Hombres;17 Rioja, La;Empleo público;2003T2;7,2
Hombres;17 Rioja, La;Empleo público;2003T1;6,6
Hombres;17 Rioja, La;Empleo público;2002T4;6,3
Hombres;17 Rioja, La;Empleo público;2002T3;6,4
Hombres;17 Rioja, La;Empleo público;2002T2;6,5
Hombres;17 Rioja, La;Empleo público;2002T1;6,4
Hombres;18 Ceuta;Empleo público;2023T1;7,7
Hombres;18 Ceuta;Empleo público;2022T4;6,8
Hombres;18 Ceuta;Empleo público;2022T3;6,1
Hombres;18 Ceuta;Empleo público;2022T2;7,4
Hombres;18 Ceuta;Empleo público;2022T1;7,5
Hombres;18 Ceuta;Empleo público;2021T4;8,2
Hombres;18 Ceuta;Empleo público;2021T3;7,2
Hombres;18 Ceuta;Empleo público;2021T2;7,7
Hombres;18 Ceuta;Empleo público;2021T1;6,1
Hombres;18 Ceuta;Empleo público;2020T4;6,7
Hombres;18 Ceuta;Empleo público;2020T3;7,4
Hombres;18 Ceuta;Empleo público;2020T2;8,8
Hombres;18 Ceuta;Empleo público;2020T1;8,1
Hombres;18 Ceuta;Empleo público;2019T4;8,1
Hombres;18 Ceuta;Empleo público;2019T3;7,3
Hombres;18 Ceuta;Empleo público;2019T2;6,8
Hombres;18 Ceuta;Empleo público;2019T1;6,8
Hombres;18 Ceuta;Empleo público;2018T4;6,2
Hombres;18 Ceuta;Empleo público;2018T3;6,2
Hombres;18 Ceuta;Empleo público;2018T2;7,0
Hombres;18 Ceuta;Empleo público;2018T1;6,8
Hombres;18 Ceuta;Empleo público;2017T4;7,3
Hombres;18 Ceuta;Empleo público;2017T3;7,4
Hombres;18 Ceuta;Empleo público;2017T2;7,6
Hombres;18 Ceuta;Empleo público;2017T1;7,6
Hombres;18 Ceuta;Empleo público;2016T4;7,5
Hombres;18 Ceuta;Empleo público;2016T3;7,6
Hombres;18 Ceuta;Empleo público;2016T2;7,5
Hombres;18 Ceuta;Empleo público;2016T1;8,6
Hombres;18 Ceuta;Empleo público;2015T4;8,7
Hombres;18 Ceuta;Empleo público;2015T3;8,4
Hombres;18 Ceuta;Empleo público;2015T2;8,6
Hombres;18 Ceuta;Empleo público;2015T1;8,1
Hombres;18 Ceuta;Empleo público;2014T4;9,0
Hombres;18 Ceuta;Empleo público;2014T3;8,3
Hombres;18 Ceuta;Empleo público;2014T2;8,8
Hombres;18 Ceuta;Empleo público;2014T1;8,6
Hombres;18 Ceuta;Empleo público;2013T4;8,3
Hombres;18 Ceuta;Empleo público;2013T3;9,3
Hombres;18 Ceuta;Empleo público;2013T2;8,5
Hombres;18 Ceuta;Empleo público;2013T1;8,2
Hombres;18 Ceuta;Empleo público;2012T4;7,2
Hombres;18 Ceuta;Empleo público;2012T3;7,2
Hombres;18 Ceuta;Empleo público;2012T2;7,1
Hombres;18 Ceuta;Empleo público;2012T1;8,4
Hombres;18 Ceuta;Empleo público;2011T4;9,6
Hombres;18 Ceuta;Empleo público;2011T3;8,5
Hombres;18 Ceuta;Empleo público;2011T2;9,1
Hombres;18 Ceuta;Empleo público;2011T1;10,0
Hombres;18 Ceuta;Empleo público;2010T4;9,2
Hombres;18 Ceuta;Empleo público;2010T3;8,5
Hombres;18 Ceuta;Empleo público;2010T2;8,2
Hombres;18 Ceuta;Empleo público;2010T1;8,0
Hombres;18 Ceuta;Empleo público;2009T4;8,2
Hombres;18 Ceuta;Empleo público;2009T3;9,4
Hombres;18 Ceuta;Empleo público;2009T2;11,0
Hombres;18 Ceuta;Empleo público;2009T1;9,7
Hombres;18 Ceuta;Empleo público;2008T4;8,7
Hombres;18 Ceuta;Empleo público;2008T3;7,2
Hombres;18 Ceuta;Empleo público;2008T2;8,1
Hombres;18 Ceuta;Empleo público;2008T1;7,6
Hombres;18 Ceuta;Empleo público;2007T4;7,9
Hombres;18 Ceuta;Empleo público;2007T3;8,2
Hombres;18 Ceuta;Empleo público;2007T2;8,5
Hombres;18 Ceuta;Empleo público;2007T1;7,3
Hombres;18 Ceuta;Empleo público;2006T4;7,6
Hombres;18 Ceuta;Empleo público;2006T3;6,3
Hombres;18 Ceuta;Empleo público;2006T2;6,1
Hombres;18 Ceuta;Empleo público;2006T1;7,2
Hombres;18 Ceuta;Empleo público;2005T4;8,8
Hombres;18 Ceuta;Empleo público;2005T3;8,1
Hombres;18 Ceuta;Empleo público;2005T2;7,9
Hombres;18 Ceuta;Empleo público;2005T1;8,8
Hombres;18 Ceuta;Empleo público;2004T4;7,8
Hombres;18 Ceuta;Empleo público;2004T3;7,5
Hombres;18 Ceuta;Empleo público;2004T2;7,3
Hombres;18 Ceuta;Empleo público;2004T1;7,2
Hombres;18 Ceuta;Empleo público;2003T4;8,4
Hombres;18 Ceuta;Empleo público;2003T3;8,3
Hombres;18 Ceuta;Empleo público;2003T2;8,1
Hombres;18 Ceuta;Empleo público;2003T1;8,0
Hombres;18 Ceuta;Empleo público;2002T4;8,7
Hombres;18 Ceuta;Empleo público;2002T3;8,4
Hombres;18 Ceuta;Empleo público;2002T2;7,9
Hombres;18 Ceuta;Empleo público;2002T1;6,7
Hombres;19 Melilla;Empleo público;2023T1;7,9
Hombres;19 Melilla;Empleo público;2022T4;8,4
Hombres;19 Melilla;Empleo público;2022T3;8,1
Hombres;19 Melilla;Empleo público;2022T2;6,9
Hombres;19 Melilla;Empleo público;2022T1;7,3
Hombres;19 Melilla;Empleo público;2021T4;7,3
Hombres;19 Melilla;Empleo público;2021T3;7,8
Hombres;19 Melilla;Empleo público;2021T2;8,1
Hombres;19 Melilla;Empleo público;2021T1;9,2
Hombres;19 Melilla;Empleo público;2020T4;10,2
Hombres;19 Melilla;Empleo público;2020T3;10,1
Hombres;19 Melilla;Empleo público;2020T2;9,5
Hombres;19 Melilla;Empleo público;2020T1;7,3
Hombres;19 Melilla;Empleo público;2019T4;6,9
Hombres;19 Melilla;Empleo público;2019T3;6,6
Hombres;19 Melilla;Empleo público;2019T2;6,8
Hombres;19 Melilla;Empleo público;2019T1;7,1
Hombres;19 Melilla;Empleo público;2018T4;6,9
Hombres;19 Melilla;Empleo público;2018T3;7,2
Hombres;19 Melilla;Empleo público;2018T2;6,9
Hombres;19 Melilla;Empleo público;2018T1;6,7
Hombres;19 Melilla;Empleo público;2017T4;7,5
Hombres;19 Melilla;Empleo público;2017T3;7,2
Hombres;19 Melilla;Empleo público;2017T2;7,5
Hombres;19 Melilla;Empleo público;2017T1;6,7
Hombres;19 Melilla;Empleo público;2016T4;7,0
Hombres;19 Melilla;Empleo público;2016T3;6,8
Hombres;19 Melilla;Empleo público;2016T2;6,9
Hombres;19 Melilla;Empleo público;2016T1;6,8
Hombres;19 Melilla;Empleo público;2015T4;6,9
Hombres;19 Melilla;Empleo público;2015T3;6,5
Hombres;19 Melilla;Empleo público;2015T2;6,9
Hombres;19 Melilla;Empleo público;2015T1;6,8
Hombres;19 Melilla;Empleo público;2014T4;6,2
Hombres;19 Melilla;Empleo público;2014T3;6,3
Hombres;19 Melilla;Empleo público;2014T2;5,5
Hombres;19 Melilla;Empleo público;2014T1;6,8
Hombres;19 Melilla;Empleo público;2013T4;5,9
Hombres;19 Melilla;Empleo público;2013T3;5,4
Hombres;19 Melilla;Empleo público;2013T2;6,5
Hombres;19 Melilla;Empleo público;2013T1;7,1
Hombres;19 Melilla;Empleo público;2012T4;6,7
Hombres;19 Melilla;Empleo público;2012T3;6,6
Hombres;19 Melilla;Empleo público;2012T2;7,0
Hombres;19 Melilla;Empleo público;2012T1;8,6
Hombres;19 Melilla;Empleo público;2011T4;6,7
Hombres;19 Melilla;Empleo público;2011T3;7,2
Hombres;19 Melilla;Empleo público;2011T2;7,2
Hombres;19 Melilla;Empleo público;2011T1;7,1
Hombres;19 Melilla;Empleo público;2010T4;6,1
Hombres;19 Melilla;Empleo público;2010T3;5,5
Hombres;19 Melilla;Empleo público;2010T2;5,7
Hombres;19 Melilla;Empleo público;2010T1;6,7
Hombres;19 Melilla;Empleo público;2009T4;6,2
Hombres;19 Melilla;Empleo público;2009T3;6,4
Hombres;19 Melilla;Empleo público;2009T2;6,8
Hombres;19 Melilla;Empleo público;2009T1;7,1
Hombres;19 Melilla;Empleo público;2008T4;8,5
Hombres;19 Melilla;Empleo público;2008T3;8,6
Hombres;19 Melilla;Empleo público;2008T2;8,7
Hombres;19 Melilla;Empleo público;2008T1;8,3
Hombres;19 Melilla;Empleo público;2007T4;8,8
Hombres;19 Melilla;Empleo público;2007T3;8,8
Hombres;19 Melilla;Empleo público;2007T2;7,6
Hombres;19 Melilla;Empleo público;2007T1;8,7
Hombres;19 Melilla;Empleo público;2006T4;7,9
Hombres;19 Melilla;Empleo público;2006T3;6,5
Hombres;19 Melilla;Empleo público;2006T2;6,6
Hombres;19 Melilla;Empleo público;2006T1;6,1
Hombres;19 Melilla;Empleo público;2005T4;6,8
Hombres;19 Melilla;Empleo público;2005T3;5,8
Hombres;19 Melilla;Empleo público;2005T2;6,9
Hombres;19 Melilla;Empleo público;2005T1;7,0
Hombres;19 Melilla;Empleo público;2004T4;6,7
Hombres;19 Melilla;Empleo público;2004T3;7,4
Hombres;19 Melilla;Empleo público;2004T2;7,6
Hombres;19 Melilla;Empleo público;2004T1;7,1
Hombres;19 Melilla;Empleo público;2003T4;6,3
Hombres;19 Melilla;Empleo público;2003T3;6,2
Hombres;19 Melilla;Empleo público;2003T2;6,0
Hombres;19 Melilla;Empleo público;2003T1;6,2
Hombres;19 Melilla;Empleo público;2002T4;6,1
Hombres;19 Melilla;Empleo público;2002T3;6,9
Hombres;19 Melilla;Empleo público;2002T2;7,2
Hombres;19 Melilla;Empleo público;2002T1;7,7
Mujeres;Total Nacional;Empleo público;2023T1;2.036,8
Mujeres;Total Nacional;Empleo público;2022T4;2.030,2
Mujeres;Total Nacional;Empleo público;2022T3;2.001,9
Mujeres;Total Nacional;Empleo público;2022T2;1.993,4
Mujeres;Total Nacional;Empleo público;2022T1;2.026,0
Mujeres;Total Nacional;Empleo público;2021T4;2.047,0
Mujeres;Total Nacional;Empleo público;2021T3;2.030,2
Mujeres;Total Nacional;Empleo público;2021T2;1.975,5
Mujeres;Total Nacional;Empleo público;2021T1;1.963,5
Mujeres;Total Nacional;Empleo público;2020T4;1.920,4
Mujeres;Total Nacional;Empleo público;2020T3;1.853,0
Mujeres;Total Nacional;Empleo público;2020T2;1.806,7
Mujeres;Total Nacional;Empleo público;2020T1;1.826,5
Mujeres;Total Nacional;Empleo público;2019T4;1.842,0
Mujeres;Total Nacional;Empleo público;2019T3;1.810,0
Mujeres;Total Nacional;Empleo público;2019T2;1.783,8
Mujeres;Total Nacional;Empleo público;2019T1;1.796,2
Mujeres;Total Nacional;Empleo público;2018T4;1.783,6
Mujeres;Total Nacional;Empleo público;2018T3;1.759,4
Mujeres;Total Nacional;Empleo público;2018T2;1.742,4
Mujeres;Total Nacional;Empleo público;2018T1;1.736,0
Mujeres;Total Nacional;Empleo público;2017T4;1.719,3
Mujeres;Total Nacional;Empleo público;2017T3;1.696,5
Mujeres;Total Nacional;Empleo público;2017T2;1.664,4
Mujeres;Total Nacional;Empleo público;2017T1;1.643,6
Mujeres;Total Nacional;Empleo público;2016T4;1.635,7
Mujeres;Total Nacional;Empleo público;2016T3;1.651,7
Mujeres;Total Nacional;Empleo público;2016T2;1.657,8
Mujeres;Total Nacional;Empleo público;2016T1;1.660,7
Mujeres;Total Nacional;Empleo público;2015T4;1.638,4
Mujeres;Total Nacional;Empleo público;2015T3;1.612,3
Mujeres;Total Nacional;Empleo público;2015T2;1.598,2
Mujeres;Total Nacional;Empleo público;2015T1;1.594,0
Mujeres;Total Nacional;Empleo público;2014T4;1.569,6
Mujeres;Total Nacional;Empleo público;2014T3;1.556,9
Mujeres;Total Nacional;Empleo público;2014T2;1.563,1
Mujeres;Total Nacional;Empleo público;2014T1;1.576,5
Mujeres;Total Nacional;Empleo público;2013T4;1.582,5
Mujeres;Total Nacional;Empleo público;2013T3;1.577,5
Mujeres;Total Nacional;Empleo público;2013T2;1.613,3
Mujeres;Total Nacional;Empleo público;2013T1;1.605,3
Mujeres;Total Nacional;Empleo público;2012T4;1.653,9
Mujeres;Total Nacional;Empleo público;2012T3;1.714,1
Mujeres;Total Nacional;Empleo público;2012T2;1.740,9
Mujeres;Total Nacional;Empleo público;2012T1;1.754,3
Mujeres;Total Nacional;Empleo público;2011T4;1.768,4
Mujeres;Total Nacional;Empleo público;2011T3;1.775,2
Mujeres;Total Nacional;Empleo público;2011T2;1.784,0
Mujeres;Total Nacional;Empleo público;2011T1;1.766,9
Mujeres;Total Nacional;Empleo público;2010T4;1.777,8
Mujeres;Total Nacional;Empleo público;2010T3;1.752,4
Mujeres;Total Nacional;Empleo público;2010T2;1.698,9
Mujeres;Total Nacional;Empleo público;2010T1;1.701,1
Mujeres;Total Nacional;Empleo público;2009T4;1.674,2
Mujeres;Total Nacional;Empleo público;2009T3;1.675,3
Mujeres;Total Nacional;Empleo público;2009T2;1.639,5
Mujeres;Total Nacional;Empleo público;2009T1;1.626,4
Mujeres;Total Nacional;Empleo público;2008T4;1.638,8
Mujeres;Total Nacional;Empleo público;2008T3;1.638,3
Mujeres;Total Nacional;Empleo público;2008T2;1.603,1
Mujeres;Total Nacional;Empleo público;2008T1;1.576,5
Mujeres;Total Nacional;Empleo público;2007T4;1.573,5
Mujeres;Total Nacional;Empleo público;2007T3;1.570,8
Mujeres;Total Nacional;Empleo público;2007T2;1.534,9
Mujeres;Total Nacional;Empleo público;2007T1;1.553,0
Mujeres;Total Nacional;Empleo público;2006T4;1.551,8
Mujeres;Total Nacional;Empleo público;2006T3;1.526,7
Mujeres;Total Nacional;Empleo público;2006T2;1.506,8
Mujeres;Total Nacional;Empleo público;2006T1;1.517,7
Mujeres;Total Nacional;Empleo público;2005T4;1.507,8
Mujeres;Total Nacional;Empleo público;2005T3;1.523,2
Mujeres;Total Nacional;Empleo público;2005T2;1.491,5
Mujeres;Total Nacional;Empleo público;2005T1;1.478,8
Mujeres;Total Nacional;Empleo público;2004T4;1.498,7
Mujeres;Total Nacional;Empleo público;2004T3;1.479,6
Mujeres;Total Nacional;Empleo público;2004T2;1.441,3
Mujeres;Total Nacional;Empleo público;2004T1;1.427,0
Mujeres;Total Nacional;Empleo público;2003T4;1.411,5
Mujeres;Total Nacional;Empleo público;2003T3;1.391,0
Mujeres;Total Nacional;Empleo público;2003T2;1.358,2
Mujeres;Total Nacional;Empleo público;2003T1;1.321,5
Mujeres;Total Nacional;Empleo público;2002T4;1.297,7
Mujeres;Total Nacional;Empleo público;2002T3;1.281,1
Mujeres;Total Nacional;Empleo público;2002T2;1.252,0
Mujeres;Total Nacional;Empleo público;2002T1;1.253,2
Mujeres;01 Andalucía;Empleo público;2023T1;339,4
Mujeres;01 Andalucía;Empleo público;2022T4;323,8
Mujeres;01 Andalucía;Empleo público;2022T3;322,4
Mujeres;01 Andalucía;Empleo público;2022T2;315,6
Mujeres;01 Andalucía;Empleo público;2022T1;313,3
Mujeres;01 Andalucía;Empleo público;2021T4;335,1
Mujeres;01 Andalucía;Empleo público;2021T3;317,8
Mujeres;01 Andalucía;Empleo público;2021T2;316,1
Mujeres;01 Andalucía;Empleo público;2021T1;309,7
Mujeres;01 Andalucía;Empleo público;2020T4;304,5
Mujeres;01 Andalucía;Empleo público;2020T3;285,8
Mujeres;01 Andalucía;Empleo público;2020T2;269,2
Mujeres;01 Andalucía;Empleo público;2020T1;274,0
Mujeres;01 Andalucía;Empleo público;2019T4;290,0
Mujeres;01 Andalucía;Empleo público;2019T3;282,6
Mujeres;01 Andalucía;Empleo público;2019T2;287,5
Mujeres;01 Andalucía;Empleo público;2019T1;282,7
Mujeres;01 Andalucía;Empleo público;2018T4;275,2
Mujeres;01 Andalucía;Empleo público;2018T3;280,4
Mujeres;01 Andalucía;Empleo público;2018T2;273,1
Mujeres;01 Andalucía;Empleo público;2018T1;275,1
Mujeres;01 Andalucía;Empleo público;2017T4;273,0
Mujeres;01 Andalucía;Empleo público;2017T3;280,5
Mujeres;01 Andalucía;Empleo público;2017T2;277,6
Mujeres;01 Andalucía;Empleo público;2017T1;275,2
Mujeres;01 Andalucía;Empleo público;2016T4;267,1
Mujeres;01 Andalucía;Empleo público;2016T3;281,6
Mujeres;01 Andalucía;Empleo público;2016T2;278,1
Mujeres;01 Andalucía;Empleo público;2016T1;283,5
Mujeres;01 Andalucía;Empleo público;2015T4;282,8
Mujeres;01 Andalucía;Empleo público;2015T3;277,1
Mujeres;01 Andalucía;Empleo público;2015T2;278,5
Mujeres;01 Andalucía;Empleo público;2015T1;267,9
Mujeres;01 Andalucía;Empleo público;2014T4;251,7
Mujeres;01 Andalucía;Empleo público;2014T3;254,1
Mujeres;01 Andalucía;Empleo público;2014T2;249,0
Mujeres;01 Andalucía;Empleo público;2014T1;249,8
Mujeres;01 Andalucía;Empleo público;2013T4;259,7
Mujeres;01 Andalucía;Empleo público;2013T3;261,0
Mujeres;01 Andalucía;Empleo público;2013T2;257,0
Mujeres;01 Andalucía;Empleo público;2013T1;250,8
Mujeres;01 Andalucía;Empleo público;2012T4;267,0
Mujeres;01 Andalucía;Empleo público;2012T3;284,3
Mujeres;01 Andalucía;Empleo público;2012T2;278,9
Mujeres;01 Andalucía;Empleo público;2012T1;289,4
Mujeres;01 Andalucía;Empleo público;2011T4;288,0
Mujeres;01 Andalucía;Empleo público;2011T3;287,5
Mujeres;01 Andalucía;Empleo público;2011T2;289,4
Mujeres;01 Andalucía;Empleo público;2011T1;278,4
Mujeres;01 Andalucía;Empleo público;2010T4;292,5
Mujeres;01 Andalucía;Empleo público;2010T3;296,3
Mujeres;01 Andalucía;Empleo público;2010T2;289,2
Mujeres;01 Andalucía;Empleo público;2010T1;285,1
Mujeres;01 Andalucía;Empleo público;2009T4;284,1
